,Method,Test,IsFlaky,project
19,807,org.springframework.boot.context.embedded.XmlEmbeddedWebApplicationContextTests#loadAndRefreshFromResourceLocation,0,graphs/spring-boot/3
20,634,org.springframework.boot.test.SpringApplicationIntegrationTestTests#runAndTestHttpEndpoint,0,graphs/spring-boot/3
21,646,org.springframework.boot.test.SpringApplicationIntegrationTestTests#annotationAttributesOverridePropertiesFile,0,graphs/spring-boot/3
22,358,org.springframework.boot.jta.atomikos.AtomikosPropertiesTests#testProperties,0,graphs/spring-boot/3
23,794,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#sessionScopeAvailable,0,graphs/spring-boot/3
24,786,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#createFromScan,0,graphs/spring-boot/3
25,799,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#sessionScopeAvailableToServlet,0,graphs/spring-boot/3
26,822,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#scanAndRefresh,0,graphs/spring-boot/3
27,833,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#createAndInitializeCyclic,0,graphs/spring-boot/3
28,812,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#registerAndRefresh,0,graphs/spring-boot/3
29,856,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#createAndInitializeWithParent,0,graphs/spring-boot/3
30,806,org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContextTests#createFromConfigClass,0,graphs/spring-boot/3
31,1173,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#addUrlPatternMustNotBeNull,0,graphs/spring-boot/3
32,1184,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#addServletNameMustNotBeNull,0,graphs/spring-boot/3
33,1194,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#withSpecificDispatcherTypesEnumSet,0,graphs/spring-boot/3
34,1160,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#modifyInitParameters,0,graphs/spring-boot/3
35,1139,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#createServletRegistrationBeanMustNotBeNull,0,graphs/spring-boot/3
36,1016,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#createServletMustNotBeNull,0,graphs/spring-boot/3
37,1004,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#setFilterMustNotBeNull,0,graphs/spring-boot/3
38,1026,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#setServletRegistrationBeanMustNotBeNull,0,graphs/spring-boot/3
39,1169,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#setUrlPatternMustNotBeNull,0,graphs/spring-boot/3
40,1146,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#setServletRegistrationBeanReplacesValue,0,graphs/spring-boot/3
41,765,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#startupWithSpecifiedValues,0,graphs/spring-boot/3
42,1178,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#setServletNameMustNotBeNull,0,graphs/spring-boot/3
43,887,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#specificName,0,graphs/spring-boot/3
44,1144,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#addServletRegistrationBeanMustNotBeNull,0,graphs/spring-boot/3
45,1188,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#withSpecificDispatcherTypes,0,graphs/spring-boot/3
46,735,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#startupWithDefaults,0,graphs/spring-boot/3
47,924,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#deducedName,0,graphs/spring-boot/3
48,937,org.springframework.boot.context.embedded.FilterRegistrationBeanTests#disable,0,graphs/spring-boot/3
49,111,org.springframework.boot.bind.PropertySourcesBindingTests#overridingOfPropertiesOrderOfApplicationProperties,0,graphs/spring-boot/3
50,59,org.springframework.boot.bind.PropertySourcesBindingTests#overridingOfPropertiesAndBindToAtValue,0,graphs/spring-boot/3
51,43,org.springframework.boot.bind.PropertySourcesBindingTests#overridingOfPropertiesOrderOfAtPropertySources,0,graphs/spring-boot/3
52,360,org.springframework.boot.env.YamlPropertySourceLoaderTests#load,0,graphs/spring-boot/3
53,891,org.springframework.boot.context.config.RandomValuePropertySourceTests#intRange,0,graphs/spring-boot/3
54,882,org.springframework.boot.context.config.RandomValuePropertySourceTests#intValue,0,graphs/spring-boot/3
55,873,org.springframework.boot.context.config.RandomValuePropertySourceTests#notRandom,0,graphs/spring-boot/3
56,950,org.springframework.boot.context.config.RandomValuePropertySourceTests#longValue,0,graphs/spring-boot/3
57,876,org.springframework.boot.context.config.RandomValuePropertySourceTests#string,0,graphs/spring-boot/3
58,939,org.springframework.boot.context.config.RandomValuePropertySourceTests#intMax,0,graphs/spring-boot/3
59,542,org.springframework.boot.test.SpringApplicationConfigurationDefaultConfigurationTests#nestedConfigClasses,0,graphs/spring-boot/3
60,484,org.springframework.boot.ansi.AnsiOutputApplicationListenerTests#disabled,0,graphs/spring-boot/3
61,496,org.springframework.boot.ansi.AnsiOutputApplicationListenerTests#disabledViaApplcationProperties,0,graphs/spring-boot/3
62,466,org.springframework.boot.ansi.AnsiOutputApplicationListenerTests#enabled,0,graphs/spring-boot/3
63,306,org.springframework.boot.jta.bitronix.BitronixDependentBeanFactoryPostProcessorTests#setsDependsOn,0,graphs/spring-boot/3
64,598,org.springframework.boot.test.ConfigFileApplicationContextInitializerTests#initializerPopulatesEnvironment,0,graphs/spring-boot/3
65,642,org.springframework.boot.context.embedded.ServletListenerRegistrationBeanTests#disable,0,graphs/spring-boot/3
66,657,org.springframework.boot.context.embedded.ServletListenerRegistrationBeanTests#cannotRegisterUnsupportedType,0,graphs/spring-boot/3
67,627,org.springframework.boot.context.embedded.ServletListenerRegistrationBeanTests#startupWithDefaults,0,graphs/spring-boot/3
68,430,org.springframework.boot.logging.logback.LevelRemappingAppenderTests#defaltRemapsInfo,0,graphs/spring-boot/3
69,486,org.springframework.boot.logging.logback.LevelRemappingAppenderTests#notRemapped,0,graphs/spring-boot/3
70,449,org.springframework.boot.logging.logback.LevelRemappingAppenderTests#customRemaps,0,graphs/spring-boot/3
71,407,org.springframework.boot.logging.logback.LevelRemappingAppenderTests#useRootLoggerIfNoDestination,0,graphs/spring-boot/3
72,418,org.springframework.boot.logging.logback.LevelRemappingAppenderTests#useSpecificDestination,0,graphs/spring-boot/3
73,530,org.springframework.boot.orm.jpa.EntityScanTests#basePackageClasses,0,graphs/spring-boot/3
74,541,org.springframework.boot.orm.jpa.EntityScanTests#fromConfigurationClass,0,graphs/spring-boot/3
75,520,org.springframework.boot.orm.jpa.EntityScanTests#basePackages,0,graphs/spring-boot/3
76,553,org.springframework.boot.orm.jpa.EntityScanTests#valueAndBasePackagesThrows,0,graphs/spring-boot/3
77,559,org.springframework.boot.orm.jpa.EntityScanTests#valueAndBasePackageClassesMerges,0,graphs/spring-boot/3
78,590,org.springframework.boot.orm.jpa.EntityScanTests#needsEntityManageFactory,0,graphs/spring-boot/3
79,509,org.springframework.boot.orm.jpa.EntityScanTests#testValue,0,graphs/spring-boot/3
80,570,org.springframework.boot.orm.jpa.EntityScanTests#basePackageAndBasePackageClassesMerges,0,graphs/spring-boot/3
81,1042,org.springframework.boot.context.config.DelegatingApplicationListenerTests#emptyInitializers,0,graphs/spring-boot/3
82,1030,org.springframework.boot.context.config.DelegatingApplicationListenerTests#noInitializers,0,graphs/spring-boot/3
83,928,org.springframework.boot.context.config.DelegatingApplicationListenerTests#orderedInitialize,0,graphs/spring-boot/3
84,650,org.springframework.boot.test.TestRestTemplateTests#options,0,graphs/spring-boot/3
85,603,org.springframework.boot.test.TestRestTemplateTests#simple,0,graphs/spring-boot/3
86,617,org.springframework.boot.test.TestRestTemplateTests#authenticated,0,graphs/spring-boot/3
87,1220,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadPropertiesThenProfilePropertiesActivatedInFirst,0,graphs/spring-boot/3
88,1264,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#specificResource,0,graphs/spring-boot/3
89,1284,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationAndNonActiveProfile,0,graphs/spring-boot/3
90,1261,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#specificNameAndProfileFromExistingSource,0,graphs/spring-boot/3
91,1282,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationInProfile,0,graphs/spring-boot/3
92,1182,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadYamlFile,0,graphs/spring-boot/3
93,1239,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#yamlTwoProfiles,0,graphs/spring-boot/3
94,1216,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#twoProfilesFromProperties,0,graphs/spring-boot/3
95,1258,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#yamlProfileCanBeChanged,0,graphs/spring-boot/3
96,1279,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationWithName,0,graphs/spring-boot/3
97,1234,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#yamlProfiles,0,graphs/spring-boot/3
98,1211,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadPropertiesThenProfilePropertiesActivatedInSpringApplication,0,graphs/spring-boot/3
99,1310,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#bindsSystemPropertyToSpringApplication,0,graphs/spring-boot/3
100,1155,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#moreSpecificLocationTakesPrecedenceOverRoot,0,graphs/spring-boot/3
101,1199,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#defaultPropertyAsFallback,0,graphs/spring-boot/3
102,1276,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationWithPlaceholder,0,graphs/spring-boot/3
103,938,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadPropertiesFile,0,graphs/spring-boot/3
104,1176,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoPropertiesFiles,0,graphs/spring-boot/3
105,1297,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#activateProfileFromProfileSpecificProperties,0,graphs/spring-boot/3
106,1131,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#localFileTakesPrecedenceOverClasspath,0,graphs/spring-boot/3
107,1273,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotation,0,graphs/spring-boot/3
108,1074,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoPropertiesFilesWithProfilesAndSwitchOneOffFromSpecificLocation,0,graphs/spring-boot/3
109,1195,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#systemPropertyWins,0,graphs/spring-boot/3
110,1172,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#randomValue,0,graphs/spring-boot/3
111,1293,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationMultipleLocationsAndName,0,graphs/spring-boot/3
112,1270,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#specificResourceDefaultsToFile,0,graphs/spring-boot/3
113,1191,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#commandLineWins,0,graphs/spring-boot/3
114,1305,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#profileSubDocumentInProfileSpecificFile,0,graphs/spring-boot/3
115,1205,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#defaultPropertyAsFallbackDuringFileParsing,0,graphs/spring-boot/3
116,1225,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadPropertiesThenProfilePropertiesWithOverride,0,graphs/spring-boot/3
117,1267,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#specificResourceAsFile,0,graphs/spring-boot/3
118,1002,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoPropertiesFilesWithProfiles,0,graphs/spring-boot/3
119,1244,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#yamlSetsProfiles,0,graphs/spring-boot/3
120,1288,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#propertySourceAnnotationMultipleLocations,0,graphs/spring-boot/3
121,1023,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoPropertiesFilesWithProfilesAndSwitchOneOff,0,graphs/spring-boot/3
122,1166,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoOfThreePropertiesFile,0,graphs/spring-boot/3
123,888,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadCustomResource,0,graphs/spring-boot/3
124,944,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#loadTwoPropertiesFile,0,graphs/spring-boot/3
125,1308,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#bindsToSpringApplication,0,graphs/spring-boot/3
126,1229,org.springframework.boot.context.config.ConfigFileApplicationListenerTests#profilePropertiesUsedInPlaceholders,0,graphs/spring-boot/3
127,478,org.springframework.boot.ansi.AnsiOutputTests#encoding,0,graphs/spring-boot/3
128,623,org.springframework.boot.test.SpringApplicationConfigurationActiveProfileTests#profiles,0,graphs/spring-boot/3
129,315,org.springframework.boot.jta.atomikos.AtomikosDependsOnBeanFactoryPostProcessorTests#setsDependsOn,0,graphs/spring-boot/3
130,226,org.springframework.boot.liquibase.SpringPackageScanClassResolverTests#testScan,0,graphs/spring-boot/3
131,465,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#noFile,0,graphs/spring-boot/3
132,610,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#testBasicConfigLocation,0,graphs/spring-boot/3
133,732,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#setLevel,0,graphs/spring-boot/3
134,776,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#loggingThatUsesJulIsCaptured,0,graphs/spring-boot/3
135,504,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#withFile,0,graphs/spring-boot/3
136,636,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#testNonDefaultConfigLocation,0,graphs/spring-boot/3
137,717,org.springframework.boot.logging.logback.LogbackLoggingSystemTests#testNonexistentConfigLocation,0,graphs/spring-boot/3
138,909,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#specificName,0,graphs/spring-boot/3
139,1043,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#modifyInitParameters,0,graphs/spring-boot/3
140,960,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#createServletMustNotBeNull,0,graphs/spring-boot/3
141,971,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#setMappingMustNotBeNull,0,graphs/spring-boot/3
142,1013,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#setMappingReplacesValue,0,graphs/spring-boot/3
143,788,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#startupWithDefaults,0,graphs/spring-boot/3
144,986,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#createMappingMustNotBeNull,0,graphs/spring-boot/3
145,998,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#addMappingMustNotBeNull,0,graphs/spring-boot/3
146,922,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#deducedName,0,graphs/spring-boot/3
147,836,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#startupWithDoubleRegistration,0,graphs/spring-boot/3
148,858,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#startupWithSpecifiedValues,0,graphs/spring-boot/3
149,935,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#disable,0,graphs/spring-boot/3
150,949,org.springframework.boot.context.embedded.ServletRegistrationBeanTests#setServletMustNotBeNull,0,graphs/spring-boot/3
151,21,org.springframework.boot.bind.SimplerPropertySourcesBindingTests#overridingOfPropertiesWorksAsExpected,0,graphs/spring-boot/3
152,1185,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testInitializersSeeBoundProperties,0,graphs/spring-boot/3
153,1196,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testValueBindingForDefaults,0,graphs/spring-boot/3
154,1149,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testValidationWithoutJSR303,0,graphs/spring-boot/3
155,1215,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#configurationPropertiesWithFactoryBean,0,graphs/spring-boot/3
156,1168,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testValidationWithJSR303,0,graphs/spring-boot/3
157,1201,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#placeholderResolutionWithCustomLocation,0,graphs/spring-boot/3
158,1123,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testValidationWithSetter,0,graphs/spring-boot/3
159,1189,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testPropertyWithEnum,0,graphs/spring-boot/3
160,1177,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#testSuccessfulValidationWithJSR303,0,graphs/spring-boot/3
161,1221,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#configurationPropertiesWithCharArray,0,graphs/spring-boot/3
162,1208,org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorTests#placeholderResolutionWithUnmergedCustomLocation,0,graphs/spring-boot/3
163,942,org.springframework.boot.context.ContextIdApplicationContextInitializerTests#testDefaults,0,graphs/spring-boot/3
164,975,org.springframework.boot.context.ContextIdApplicationContextInitializerTests#testNameAndProfiles,0,graphs/spring-boot/3
165,1000,org.springframework.boot.context.ContextIdApplicationContextInitializerTests#testCloudFoundry,0,graphs/spring-boot/3
166,955,org.springframework.boot.context.ContextIdApplicationContextInitializerTests#testNameAndPort,0,graphs/spring-boot/3
167,1021,org.springframework.boot.context.ContextIdApplicationContextInitializerTests#testExplicitName,0,graphs/spring-boot/3
168,286,org.springframework.boot.bind.YamlConfigurationFactoryTests#testWithPeriodInKey,0,graphs/spring-boot/3
169,146,org.springframework.boot.bind.YamlConfigurationFactoryTests#testValidYamlWithAliases,0,graphs/spring-boot/3
170,168,org.springframework.boot.bind.YamlConfigurationFactoryTests#missingPropertyCausesValidationError,0,graphs/spring-boot/3
171,159,org.springframework.boot.bind.YamlConfigurationFactoryTests#unknownPropertyCausesLoadFailure,0,graphs/spring-boot/3
172,139,org.springframework.boot.bind.YamlConfigurationFactoryTests#testValidYamlLoadsWithNoErrors,0,graphs/spring-boot/3
173,180,org.springframework.boot.bind.RelaxedPropertyResolverTests#getPropertyNoSeparator,0,graphs/spring-boot/3
174,195,org.springframework.boot.bind.RelaxedPropertyResolverTests#getPropertyWithDefault,0,graphs/spring-boot/3
175,470,org.springframework.boot.bind.RelaxedPropertyResolverTests#prefixedRelaxed,0,graphs/spring-boot/3
176,142,org.springframework.boot.bind.RelaxedPropertyResolverTests#getRequiredPropertyWithType,0,graphs/spring-boot/3
177,164,org.springframework.boot.bind.RelaxedPropertyResolverTests#getProperty,0,graphs/spring-boot/3
178,494,org.springframework.boot.bind.RelaxedPropertyResolverTests#subProperties,0,graphs/spring-boot/3
179,330,org.springframework.boot.bind.RelaxedPropertyResolverTests#getPropertyAsClass,0,graphs/spring-boot/3
180,287,org.springframework.boot.bind.RelaxedPropertyResolverTests#getPropertyWithType,0,graphs/spring-boot/3
181,442,org.springframework.boot.bind.RelaxedPropertyResolverTests#prefixed,0,graphs/spring-boot/3
182,114,org.springframework.boot.bind.RelaxedPropertyResolverTests#needsPropertyResolver,0,graphs/spring-boot/3
183,125,org.springframework.boot.bind.RelaxedPropertyResolverTests#getRequiredProperty,0,graphs/spring-boot/3
184,302,org.springframework.boot.bind.RelaxedPropertyResolverTests#getPropertyWithTypeAndDefault,0,graphs/spring-boot/3
185,368,org.springframework.boot.bind.RelaxedPropertyResolverTests#containsProperty,0,graphs/spring-boot/3
186,436,org.springframework.boot.bind.RelaxedPropertyResolverTests#resolveRequiredPlaceholders,0,graphs/spring-boot/3
187,427,org.springframework.boot.bind.RelaxedPropertyResolverTests#resolverPlaceholder,0,graphs/spring-boot/3
188,881,org.springframework.boot.context.embedded.MimeMappingsTests#get,0,graphs/spring-boot/3
189,893,org.springframework.boot.context.embedded.MimeMappingsTests#getMissing,0,graphs/spring-boot/3
190,861,org.springframework.boot.context.embedded.MimeMappingsTests#addReplacesExisting,0,graphs/spring-boot/3
191,872,org.springframework.boot.context.embedded.MimeMappingsTests#remove,0,graphs/spring-boot/3
192,796,org.springframework.boot.context.embedded.MimeMappingsTests#createFromMap,0,graphs/spring-boot/3
193,722,org.springframework.boot.context.embedded.MimeMappingsTests#defaultsCannotBeModified,0,graphs/spring-boot/3
194,756,org.springframework.boot.context.embedded.MimeMappingsTests#createFromExisting,0,graphs/spring-boot/3
195,855,org.springframework.boot.context.embedded.MimeMappingsTests#addNew,0,graphs/spring-boot/3
196,901,org.springframework.boot.context.embedded.MimeMappingsTests#makeUnmodifiable,0,graphs/spring-boot/3
197,805,org.springframework.boot.context.embedded.MimeMappingsTests#iterate,0,graphs/spring-boot/3
198,838,org.springframework.boot.context.embedded.MimeMappingsTests#getAll,0,graphs/spring-boot/3
199,708,org.springframework.boot.context.embedded.MimeMappingsTests#defaults,0,graphs/spring-boot/3
200,1142,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testNestedOsEnvironmentVariableWithUnderscore,0,graphs/spring-boot/3
201,1263,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingDirectlyToFileResolvedFromEnvironment,0,graphs/spring-boot/3
202,1285,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testUnderscoresInPrefix,0,graphs/spring-boot/3
203,1260,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingDirectlyToFile,0,graphs/spring-boot/3
204,1281,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingOnlyParentContext,0,graphs/spring-boot/3
205,1181,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testOsEnvironmentVariableEmbeddedBinding,0,graphs/spring-boot/3
206,1236,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testCollectionPropertiesBindingFromYamlArray,0,graphs/spring-boot/3
207,1158,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testStrictPropertiesBinding,0,graphs/spring-boot/3
208,1212,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testNestedPropertiesBinding,0,graphs/spring-boot/3
209,1277,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingWithParentContext,0,graphs/spring-boot/3
210,1232,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testArrayPropertiesBinding,0,graphs/spring-boot/3
211,1254,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testPropertiesBindingWithDefaultsInBeanMethod,0,graphs/spring-boot/3
212,1275,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingWithTwoBeans,0,graphs/spring-boot/3
213,1197,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testExceptionOnValidation,0,graphs/spring-boot/3
214,1294,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testExplicitType,0,graphs/spring-boot/3
215,1051,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testSystemPropertiesBinding,0,graphs/spring-boot/3
216,1271,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingDirectlyToFileWithTwoExplicitSpringProfiles,0,graphs/spring-boot/3
217,1072,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testNestedSystemPropertiesBinding,0,graphs/spring-boot/3
218,1171,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testPropertiesEmbeddedBinding,0,graphs/spring-boot/3
219,1192,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testIgnoreNestedPropertiesBinding,0,graphs/spring-boot/3
220,1290,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testSimpleAutoConfig,0,graphs/spring-boot/3
221,1303,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingWithMapKeyWithPeriod,0,graphs/spring-boot/3
222,1202,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testNoExceptionOnValidation,0,graphs/spring-boot/3
223,1224,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBasicPropertiesBindingWithAnnotationOnBaseClass,0,graphs/spring-boot/3
224,1246,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testPropertiesBindingWithDefaultsInXml,0,graphs/spring-boot/3
225,1268,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingDirectlyToFileWithExplicitSpringProfile,0,graphs/spring-boot/3
226,1300,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testMultipleExplicitTypes,0,graphs/spring-boot/3
227,1266,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBindingDirectlyToFileWithDefaultsWhenProfileNotFound,0,graphs/spring-boot/3
228,1001,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testBasicPropertiesBinding,0,graphs/spring-boot/3
229,1243,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testPropertiesBindingWithoutAnnotation,0,graphs/spring-boot/3
230,1307,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testAnnotatedBean,0,graphs/spring-boot/3
231,1108,org.springframework.boot.context.properties.EnableConfigurationPropertiesTests#testNestedSystemPropertiesBindingWithUnderscore,0,graphs/spring-boot/3
232,334,org.springframework.boot.jta.atomikos.AtomikosXAConnectionFactoryWrapperTests#wrap,0,graphs/spring-boot/3
233,562,org.springframework.boot.test.SpringApplicationContextLoaderTests#environmentPropertiesAppend,0,graphs/spring-boot/3
234,552,org.springframework.boot.test.SpringApplicationContextLoaderTests#environmentPropertiesSimple,0,graphs/spring-boot/3
235,575,org.springframework.boot.test.SpringApplicationContextLoaderTests#environmentPropertiesAnotherSeparatorInValue,0,graphs/spring-boot/3
236,556,org.springframework.boot.test.SpringApplicationContextLoaderTests#environmentPropertiesOverrideDefaults,0,graphs/spring-boot/3
237,567,org.springframework.boot.test.SpringApplicationContextLoaderTests#environmentPropertiesSeparatorInValue,0,graphs/spring-boot/3
238,347,org.springframework.boot.jta.atomikos.AtomikosXADataSourceWrapperTests#wrap,0,graphs/spring-boot/3
239,1231,org.springframework.boot.context.web.ErrorPageFilterTests#subClassExceptionError,0,graphs/spring-boot/3
240,1242,org.springframework.boot.context.web.ErrorPageFilterTests#responseIsNotCommitedWhenRequestIsAsync,0,graphs/spring-boot/3
241,1163,org.springframework.boot.context.web.ErrorPageFilterTests#globalError,0,graphs/spring-boot/3
242,1193,org.springframework.boot.context.web.ErrorPageFilterTests#statusErrorWithCommittedResponse,0,graphs/spring-boot/3
243,1217,org.springframework.boot.context.web.ErrorPageFilterTests#exceptionErrorWithCommittedResponse,0,graphs/spring-boot/3
244,1249,org.springframework.boot.context.web.ErrorPageFilterTests#responseIsCommitedWhenRequestIsAsyncAndExceptionIsThrown,0,graphs/spring-boot/3
245,860,org.springframework.boot.context.web.ErrorPageFilterTests#unauthorizedWithErrorPath,0,graphs/spring-boot/3
246,1115,org.springframework.boot.context.web.ErrorPageFilterTests#responseUncommittedWithoutErrorPage,0,graphs/spring-boot/3
247,1148,org.springframework.boot.context.web.ErrorPageFilterTests#oncePerRequest,0,graphs/spring-boot/3
248,1257,org.springframework.boot.context.web.ErrorPageFilterTests#responseIsCommitedWhenRequestIsAsyncAndStatusIs400Plus,0,graphs/spring-boot/3
249,1179,org.springframework.boot.context.web.ErrorPageFilterTests#statusError,0,graphs/spring-boot/3
250,1223,org.springframework.boot.context.web.ErrorPageFilterTests#statusCode,0,graphs/spring-boot/3
